genre	maingenre	sp_id	artist_name	track_name	ISRC	pop
Best Classical Music	Featured	02xd7yuAEiLOF7rt4zlPep	Yiruma	River Flows in You - Orchestra Version	KRUM72001036	61
Best Classical Music	Featured	6dxs9Sv6Ic3oQ3tl6Hozi2	Ludovico Einaudi	Almost June	ITB282100018	64
Best Classical Music	Featured	5wDBBKEIiDYwPQj4SpbBPI	Frédéric Chopin	24 Préludes, Op. 28: No. 15 in D-Flat Major: Sostenuto	DEF057530515	51
Best Classical Music	Featured	4v3o4IJt1VRDNiM2LCoOXV	Ludwig van Beethoven	Symphony No.5 In C Minor, Op.67: 1. Allegro con brio	DEF057401772	0
Best Classical Music	Featured	1gK2cDl2dY7DFUEXvoMms6	Johannes Brahms	Variations and Fugue on a Theme by Handel, Op.24: Aria - Live	GBF071741901	0
Best Classical Music	Featured	5Gm2tHCFTzb0vHZfReSr5f	Dustin O'Halloran	Opus 18 - Silfur Version	DEN962030804	54
Best Classical Music	Featured	2ZrF3UfwS50CKE8jQQVjWj	Valentin Silvestrov	Three Postludes (1981/82): Postlude No. 3	DEB330077605	55
Best Classical Music	Featured	6SAZljHhCrFcqtVe1AQ0ED	Jean Sibelius	Valse triste, Op.44	DEF058400050	0
Best Classical Music	Featured	31BLOz0XDJPPDKI94Gd14v	John Williams	"Main Title - From ""Star Wars: A New Hope"""	DEN962000120	50
Best Classical Music	Featured	2B3o5ddgGObs1M0CGkdTr9	Max Richter	Spring 1 - 2022	DEN962138002	59
Best Classical Music	Featured	33DWEcHqtj1w5rnghLE77x	John Williams	Schindler's List: Main Theme	GBBBA0300026	52
Best Classical Music	Featured	4CBIdJ5o1XyMlkUg4jOHWg	Frédéric Chopin	Andante Spianato & Grande Polonaise Brillante in G Major / E Flat Major, Op. 22: 1. Andante spianato	GBF071400391	47
Best Classical Music	Featured	5WBx4EIlqIp7uSsPHK2Vsr	Stephan Moccio	Halston	GBUM72104929	54
Best Classical Music	Featured	4JXppv83zXXt1tNs4MsXd6	Meredi	White Flowers Take Their Bath	DEN962102900	48
Best Classical Music	Featured	7i9cdG6l1lg0xAraTublsw	Frédéric Chopin	Valse in A Minor, KK IVb, No. 11 (B. 150) (Version for Harp in A Flat Minor)	DEN962005150	62
Best Classical Music	Featured	65J9Ep6oWjSgyJ8MFChjWl	Antonio Vivaldi	Nulla in mundo pax, R.630: 1. Nulla in mundo pax sincera	GBBBA7850330	50
Best Classical Music	Featured	6Ntsj2X8cjYHoG9ykImLsT	George Frideric Handel	"Solomon, HWV 67 / Act III: Sinfonia ""The Arrival of the Queen of Sheba"""	DEF058401950	52
Best Classical Music	Featured	5RWA30VaTsYkFrkzxKL3aK	Ludovico Einaudi	Luminous	ITB282100013	68
Best Classical Music	Featured	47kA4ykK0Rlwjf8oV2HMo7	Jean-Michel Blais	amour	GBUM72104374	57
Best Classical Music	Featured	0EnEULk14Oso59QtQHVUoC	Johann Sebastian Bach	Violin Concerto No. 2 in E, BWV 1042: 1. Allegro	GBF071301611	48
Best Classical Music	Featured	1YluEbLfaWBfV2GpQQLOcZ	Frédéric Chopin	Nocturne No. 6 in G Minor, Op. 15 No. 3	DEF058101060	58
Best Classical Music	Featured	2Fqi28vvtFUjKSCrKGUg4i	Frédéric Chopin	Berceuse in D-Flat Major, Op. 57	GBBBC2100562	56
Best Classical Music	Featured	2XYEu7Deyz20WeL6Py3XLc	Philip Glass	Glassworks: Opening	DEN961631301	57
Best Classical Music	Featured	1fWeZQfdmAoi3HWpHcn4tM	Pyotr Ilyich Tchaikovsky	Souvenir d'un lieu cher, Op. 42: 3. Mélodie	GBBBA0800683	51
Best Classical Music	Featured	4cfwFc5ptXuzQMT9fSdnOl	Valentin Silvestrov	Two Dialogues with Postscript: III. Morning Serenade - Edit	DEN962000434	51
Best Classical Music	Featured	4DsbdOinvRPoD2ax4DhxMU	Wolfgang Amadeus Mozart	Sonata for Piano and Violin in E Minor, K. 304: II. Tempo di minuetto	DEN960401282	58
Best Classical Music	Featured	1jcQ040aWKeiUGJ2IcnFtV	Yiruma	Sunset Bird	KRUM72000624	64
Best Classical Music	Featured	0d71p8tQDxLgdTkEHcxQyl	Gabriel Fauré	Après un rêve, Op. 7, No. 1 (Arr. Piano)	GBF079141402	57
Best Classical Music	Featured	4i8ly7ffzWu8nfKLI8SZFj	Johann Sebastian Bach	The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846	DEN961801790	53
Best Classical Music	Featured	3z3nJD2LEW3yFMaEjjGerZ	Claude Debussy	Debussy: Deux Arabesques - No. 1 Andante con moto	NLA508804509	48
Best Classical Music	Featured	5zIJsFst05gsrUdr9ghEpG	Johann Sebastian Bach	"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106"	DEB339661913	55
Best Classical Music	Featured	4PRnYCH5hoxypKVcOBvx3a	Camille Saint-Saëns	Danse Macabre, Op. 40, R.171	CA5KV1610005	55
Best Classical Music	Featured	29T3H5d9TgTlYcKiuNxdRT	Chad Lawson	Stay	USUG12000366	57
Best Classical Music	Featured	6q5co1XdRmnMeWlL1RWXPK	Erik Satie	Gnossienne No. 1 (Arr. Kleynjans)	GBBBA0500410	52
Best Classical Music	Featured	5RqKo9P4DLA0bVyY70cWkr	Ólafur Arnalds	saman	GBBBA1800103	68
Best Classical Music	Featured	43bSKCMWHIuBsUVmQcDX1J	Claude Debussy	Rêverie, L. 68: Rêverie	GBF079411430	66
Best Classical Music	Featured	65a1ng2xAbaRbYWsq9H2MH	Stephan Moccio	Lionheart	GBUM72104939	67
Best Classical Music	Featured	171fKTIvL8wDal3N6Uv0Bk	Luke Howard	A Collective Destiny	GBUM72106956	53
Best Classical Music	Featured	1D5LT3ZUtwpXFpiv18M0R2	Claude Debussy	Préludes / Book 1, L. 117: No. 8, The Girl with the Flaxen Hair	GBBBC2100564	50
Best Classical Music	Featured	6aANvQTjMgtOlCAaHlYcyn	Franz Schubert	Schwanengesang, D. 957: IV. Ständchen in D Minor (Arr. for Violin and Piano)	DEN961700680	52
Best Classical Music	Featured	0Y9BzZGT2FuLVPrHoq1g2G	Frédéric Chopin	Fantaisie-Impromptu In C-Sharp Minor, Op. 66	DEN961700570	57
Best Classical Music	Featured	419qlOGNXoyICx4jO0hqaj	Sergei Rachmaninoff	Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile	DEN961530019	59
Best Classical Music	Featured	2k2MprlqkmDMKKOOWGREzW	Dario Marianelli	"Dawn - From ""Pride & Prejudice"" Soundtrack"	GBEKZ0500051	67
Best Classical Music	Featured	2Lio4KTzsA8BPLhXmyo4CQ	Arvo Pärt	Für Alina	DEB339559102	55
Best Classical Music	Featured	7BpDcPsVqfMgHdVglLK3Kt	Joep Beving	Nocturnal	DEN962135203	69
Best Classical Music	Featured	3iWo5Y9DpJNdFI3lERYgEy	Wolfgang Amadeus Mozart	Ave verum corpus, K. 618 (Transcr. Liszt for Solo Piano)	DEN962100800	50
Best Classical Music	Featured	4XPq8MBYuWi4Z5PzmebwYo	Luke Howard	Open	GBUM71807041	59
Best Classical Music	Featured	7yNdc5jF4CAe2TzFadHPKK	Gina Alice	Sakamoto: Opus	CNUM72100268	48
Best Classical Music	Featured	0ftAOThcYwpSDapJhDOy7o	Wolfgang Amadeus Mozart	Piano Sonata No. 12 in F Major, K. 332: II. Adagio	DEF059003852	59
Best Classical Music	Featured	6Olyr6tQ7DKWPJro6nn35C	John Adams	Short Ride in a Fast Machine	CA5KV1910006	49
Best Classical Music	Featured	5BRfucuiAf5IYRbwBYBYPZ	Joep Beving	Ab Ovo	NLF7S1600001	61
Best Classical Music	Featured	3hgRiVuiBWVbpd4kBQD68m	Franz Schubert	Nacht und Träume, Op. 43 No. 2, D. 827	NLUM72100325	54
Best Classical Music	Featured	4aGi0uWDjzW8asTmAlBJrg	Edward Elgar	Salut d'amour, Op. 12 (Arr. Viola & Piano)	NLA509411903	35
Western Classical Music	Featured	6aUQ25gAqlvWgJUufDSl1j	Pyotr Ilyich Tchaikovsky	Romeo e Giulietta: I. Romeo e Giulietta	ITJ098700006	1
Western Classical Music	Featured	39lMH70PriCzH8eQqVlsOG	Wolfgang Amadeus Mozart	Sinfonia No. 40 in G Minor, K 550: III. Minuetto	ITJ098700004	0
Western Classical Music	Featured	7Hlirj8WRdyecJelgZwJfh	Ludwig van Beethoven	Piano Concerto No. 3 in C Minor, Op. 37: I. Allegro con brio - Live	DEF058904831	36
Western Classical Music	Featured	5RmuUbJ0lCZxRw2ynCUgiT	Ludwig van Beethoven	Piano Concerto No. 3 in C Minor, Op. 37: III. Rondo (Allegro) - Live	DEF058904833	33
Western Classical Music	Featured	0jCt2Vf2Hs9JPM2eRKwJ4c	Dmitri Shostakovich	Prav', Britaniya (Rule, Britannia), Op. 28: Along the Soviet Route [arr. M.Fitz-Gerald for vocal ensemble and orchestra]	HKI190908026	1
Western Classical Music	Featured	2LFPSoRcxGIY8OYyMtRzAq	Dmitri Shostakovich	Symphony No. 9 in E-Flat Major, Op. 70: V. Allegretto - Allegro	RUA521502405	19
Western Classical Music	Featured	1Ne0enayd0uBRnZZU3iRBW	Dmitri Shostakovich	God, kak zhizn (A Year is Like a Lifetime), Op. 120: VI. Battle	DEA550512985	0
Western Classical Music	Featured	3DL7joEwJDh9Enw9IBSnjp	Dmitri Shostakovich	String Quartet No. 8 in C Minor, Op. 110: 2. Allegro molto	GBF071500012	42
Western Classical Music	Featured	7nQcCyEIO5W7om4lNxozOh	Giuseppe Verdi	Giovanna d'Arco: Sinfonia	GBAYC8602520	2
Western Classical Music	Featured	7lUxSSfYFCnVtWNoP9E4HO	Richard Wagner	Tristan und Isolde, WWV 90: Prelude To Act I	DEN962102471	33
Western Classical Music	Featured	7wmAUCc0A0hlUyy5VIDLDC	Richard Wagner	Der fliegende Holländer, WWV 63: Overture	DEN960001071	20
Western Classical Music	Featured	2MzhD9CyeQY7rNzML8AYMb	Reinhold Glière	8 Easy Pieces, Op. 43: No. 1, Prélude	USJLU1810042	16
Western Classical Music	Featured	2d7C38EFmRjhBoDVQlkBwq	Wolfgang Amadeus Mozart	Requiem in D Minor, K. 626: 3. Sequentia: Dies irae - Live	DEF059930103	51
Western Classical Music	Featured	4gaWbVsdmvsNHktWWg9qcq	Sergei Prokofiev	No. 13 Dance of the Knights	GBARU9400102	54
Western Classical Music	Featured	3j1yzUC2tlvpELP43cgxcP	Antonio Vivaldi	"Violin Concerto No. 2 in G Minor, RV 315, ""L'Estate"": III. Presto"	USBC10100763	29
Western Classical Music	Featured	7LFKV8DZujqyPUeXWPQz7p	Gabriel Fauré	Pavane in F-Sharp Minor, Op. 50	USBC17700239	28
Western Classical Music	Featured	1qHf6hNNngjz288LKRsq0i	Johann Sebastian Bach	III. Allegro	DEE479900114	25
Western Classical Music	Featured	39YPScbjPSjiBeg2YWNWoZ	Giuseppe Verdi	Dies Irae	USBC19606337	31
Western Classical Music	Featured	591j1xz5dF2TTB9PhN9gmM	Wolfgang Amadeus Mozart	III. Dies irae	USBC19100368	35
Western Classical Music	Featured	7HSs4srn1qnZhh7WRWBVOk	Sergei Prokofiev	Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights	GBAYC8700388	61
Classical Music for villains	Featured	1YR19v5F9iZidRL9pJMtzJ	Pyotr Ilyich Tchaikovsky	Swan Lake, Op. 20, Act II No. 10: Scène. Moderato	GBLWD1305519	9
Classical Music for villains	Featured	1IM8x4lxZVOOP9gpQD6c5s	Camille Saint-Saëns	Danse macabre in G Minor, Op. 40	HKI199608102	58
Classical Music for villains	Featured	1UvaZaHkh3D9AkmBrrnbFg	Wolfgang Amadeus Mozart	Lacrimosa	HKI199992708	64
Classical Music for villains	Featured	66EQLGUGxCKXzuLj1Zkt1E	Camille Saint-Saëns	Carnival of the Animals: Aquarium	GBBBC2000208	54
Classical Music for villains	Featured	2hNhsPZVVOr0SOqShooaEJ	Pyotr Ilyich Tchaikovsky	Valse sentimentale, Op.51, No.6	GBF077211943	48
Classical Music for villains	Featured	2LiWNkeUOAeibGxJKxmjsD	Sergei Prokofiev	Romeo and Juliet, Op. 64 / Act 1: Dance Of The Knights	GBF077340311	59
Classical Music for villains	Featured	363LVCWmC8oafSBJXsJgB7	Ludwig van Beethoven	Coriolan, Op. 62: Overture	DEF056500090	50
Classical Music for villains	Featured	71fRQ8qijUz5fWT8uFydwV	Giuseppe Tartini	Devil's Trill Sonata	BEF640900204	0
Classical Music for villains	Featured	6nqHzwOdGIaX57U6VU6kMO	Antonín Dvořák	"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": 4. Allegro con fuoco"	DEF058500235	56
Classical Music for villains	Featured	1y23CYY9BwYf2V77rPZWOw	Orquesta Lírica de Barcelona	Sinfonía No. 7: 2º Mov. Allegreto	QMFMG1303013	27
Classical Music for villains	Featured	4QTFU7BukoyDtyyemGPNCX	Pyotr Ilyich Tchaikovsky	Dance of the Sugar Plum Fairy	USQX91903048	51
Classical Music for villains	Featured	3By9jCy6b4dv5XnlhvIWwx	Giuseppe Verdi	Dies Irae	GBLLH1018402	58
Classical Music for villains	Featured	2oLjhx7w8Hyd3gry9cCXr7	Johannes Brahms	Hungarian Dance No. 5 in G Minor (Orch. by Schmeling)	DEF058230904	64
Classical Music for villains	Featured	0ROMalDdNg3L2HoZP4qFyJ	Antonio Vivaldi	The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto	GBELX1506028	67
Classical Music for villains	Featured	5K8BwPXLN7rdlYsPHFXrY3	Pyotr Ilyich Tchaikovsky	Slavonic March, Op. 31, TH 45	NLE421102005	41
Classical Music for villains	Featured	2f2egGUYIOUjcFG3EDFg2F	St. Petersburg State Symphony Orchestra	Masquerade Suite: Maskarad (Masquerade): I. Waltz	HKI199245309	56
Classical Music for villains	Featured	5zhuWncJsBKrQ1HhmAKNAg	Edvard Grieg	Peer Gynt, Op. 23: IV. In the Hall of the Mountain King	USSM19913397	57
Classical Music for villains	Featured	1T86Jeg7YHkfDiVwECYqXv	Wolfgang Amadeus Mozart	Queen of the Night’s Aria (Magic Flute)	NLA508300123	45
Classical Music for villains	Featured	2xxaUPuAv3HKho4IP4p9Yn	Franz Liszt	Totentanz, S126/R457	HKI190867809	29
Classical Music for villains	Featured	4b8Bh2TixtrfsO49h16FP8	Modest Mussorgsky	Night on the Bald Mountain	SEWDL9725717	25
Classical Music for villains	Featured	4EboQ4MODsqFWP00zSnJpf	Leoš Janáček	"String Quartet No. 2 ""Intimate Letters"": String Quartet No. 2 ""Intimate Letters"": II. Adagio. Vivace"	FRZ149105060	28
Classical Music for villains	Featured	3gxsgEKQbHn3b0wXt2v79i	Sergei Prokofiev	Suggestion diabolique, Op. 4 No. 4	GBBDZ1931277	25
Classical Music for villains	Featured	1JzR5ONTLBbcNDMmdHfIVy	Sergei Prokofiev	Sarcasms for Piano, Op. 17: III. Allegro precipitato	DEN961904413	24
Classical Music for villains	Featured	689u7nItYIaJxgVUb8zOCl	Mark John McEncroe	Dance of the Pagans (Orch. M.J. Saliba)	USPMZ2016905	25
Classical Music for villains	Featured	4qdM4OmddiyTRFygcxeWg2	Sergei Prokofiev	"Scythian Suite, Op.20 - ""Ala and Lolly"": 2. The Evil God And Dance Of The Pagan Monsters"	GBF077711032	25
Classical Music for villains	Featured	1lWoPg6qu3RNLeXkt1OPmh	Sergei Rachmaninoff	The Isle of the Dead, Op. 29	DEF059904640	40
Classical Music for villains	Featured	7cbzRutTH5gs5W0gGqR06g	Sergei Prokofiev	Prokofiev: Alexander Nevsky, Op. 78: V. The Battle on the Ice	DEA809100045	27
Classical Music for villains	Featured	0JhOGRgd41L8Da8xDMex0J	Igor Stravinsky	The Rite of Spring, Part 2: VI. Sacrificial Dance	GBPCP1700449	33
Classical Music for villains	Featured	1zwNC4HIvgQQ6nga0ygjIg	Dmitri Shostakovich	String Quartet No. 8 in C Minor, Op. 110: 2. Allegro molto	GBF071500012	43
Classical Music for villains	Featured	4ZFlzTrPk1l35ASqmeKQ1W	Johann Sebastian Bach	Tocatta and Fugue in D Minor	QMZ621110531	32
Classical Music for villains	Featured	47edkNrKZ4Zyp5CeDeZc43	Hector Berlioz	Symphonie fantastique: V. Dream of a Witches' Sabbath, Larghetto - Allegro)	US6X50900200	31
Classical Music for villains	Featured	1BV6DvEvU0GgvJHFgU8IN6	Wolfgang Amadeus Mozart	Don Giovanni, K. 527: Overture	HKI190136301	11
Classical Music for villains	Featured	25YnDL0y62aSk7wc35WBGJ	Gustav Mahler	"Symphony No. 2 In C Minor - ""Resurrection"" / 1st Movement - Allegro maestoso (Totenfeier): Allegro maestoso"	DEN960231601	41
Classical Music for villains	Featured	3bww72H7lCeisfYs22CF7J	Gustav Mahler	"Symphony No. 2 In C Minor - ""Resurrection"" / 1st Movement - Allegro maestoso (Totenfeier): Tempo sostenuto"	DEN960231614	32
Classical Music for villains	Featured	1dFVnX4mJTnWubAPE8S3OR	Franz Liszt	Mephisto Waltz No. 1, S. 514	USSM11100982	51
Classical Music for villains	Featured	3ghxZsuh4vRl9SyrcEPqmu	Franz Liszt	La lugubre gondola, S. 200	USSM11100983	26
Classical Music for villains	Featured	1dg09xDUvkYDSpxVivrA34	Franz Liszt	A Dante Symphony, S.109: 1. Inferno	GBF078111941	35
Classical Music for villains	Featured	1EjfCGPicAauZwnbFrTczK	Ludwig van Beethoven	Egmont Overture, Op. 84 - Remastered	USSM11600844	41
Classical Music for villains	Featured	3rd1Chqzxr95fcyBaJl0JZ	Sergei Rachmaninoff	Prélude in C-Sharp Minor, Op. 3, No. 2	GBF077814422	50
Classical Music for villains	Featured	64aL0VyWo5oQlrpPqP64fa	Pyotr Ilyich Tchaikovsky	Romeo And Juliet, Fantasy Overture	DEF059605810	46
Classical Music for villains	Featured	792SR2zDdaZ7OMwimDxiBP	Franz Schubert	Erlkönig D. 328	FRZ141201090	37
Classical Music for villains	Featured	5MSHxf0zVSajZknoxJC9Nj	Igor Stravinsky	The Rite of Spring: Part One: Adoration of the Earth: The Augurs of Spring - Dance of the Young Girls	USSM11504520	39
Soothing Classical Music	Featured	3DNRdudZ2SstnDCVKFdXxG	Ludwig van Beethoven	"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto"	FRZ140632090	73
Soothing Classical Music	Featured	6MQAB3vorg90FA3tQpbYXK	Ludwig van Beethoven	Für Elise, WoO 59	USBC19704624	66
Soothing Classical Music	Featured	7n92QzQomRCLlciO14X0kd	Frédéric Chopin	Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1	FRU620711101	67
Soothing Classical Music	Featured	6N7JzrteJv8lsr1GWYyu0b	Claude Debussy	Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif	FRZ140504030	63
Soothing Classical Music	Featured	1upQiytDIEZfl9ItruoXuC	George Frideric Handel	Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande	GBAYC0201575	69
Soothing Classical Music	Featured	2kyEgPaAW8wdpvevPnkf0Z	Charles Gounod	Ave Maria	USQX91500811	63
Soothing Classical Music	Featured	6GzMz3s0K1YKwRVI36CgRx	Franz Liszt	Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major	HKI199610305	65
Soothing Classical Music	Featured	2xizRhme7pYeITbH1NLLGt	Pyotr Ilyich Tchaikovsky	Tchaikovsky: Swan Lake, Op. 20, Act II: No. 10, Scene. Moderato	GBAYC0702145	69
Soothing Classical Music	Featured	3sAYxq1986j3ydqLv6jwUJ	Antonín Dvořák	Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse	CZA167702329	65
Soothing Classical Music	Featured	0bcGY7mfG10QfeaDbz97hC	Frédéric Chopin	Nocturne, Op. posth. in C-Sharp Minor: Lento	FRZ149738100	61
Soothing Classical Music	Featured	0CJuLeZpCdqrqoCMXWZw8k	Pyotr Ilyich Tchaikovsky	Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers	GBAYC1000875	62
Soothing Classical Music	Featured	0pjCsB0XNSyqM9UazlTODC	Dmitri Shostakovich	Jazz Suite No. 2: VI. Waltz 2	HKI190201414	64
Soothing Classical Music	Featured	3nxaPqAOxUxkLhIhbvmv4t	Johann Sebastian Bach	Violin Concerto BWV 1042 in E Major: Violin Concerto BWV 1042 in E Major: I. Allegro	FRZ141208040	54
Soothing Classical Music	Featured	4jep6dMPP0z7HrN375InoL	Erik Satie	Première Gymnopédie	FRZ140811030	61
Soothing Classical Music	Featured	5t0E9V1RiHBflzs71pfGGG	Ludwig van Beethoven	"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto"	HKI199214304	58
Soothing Classical Music	Featured	0ftAOThcYwpSDapJhDOy7o	Wolfgang Amadeus Mozart	Piano Sonata No. 12 in F Major, K. 332: II. Adagio	DEF059003852	59
Soothing Classical Music	Featured	6qUjY7JsuQYxn99qfOAQyB	Frédéric Chopin	Nocturne in E-Flat Major, Op. 9, No.2	GBAJU1002802	56
Soothing Classical Music	Featured	4J0e4gEqaLQlG5EM0wws1K	Johann Strauss II	An der schönen blauen Donau, Op. 314	DEF058001370	64
Soothing Classical Music	Featured	4ksxLnn1ymLGRKnwhba45Y	Johann Sebastian Bach	"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)"	USSM11004840	56
Soothing Classical Music	Featured	1ipJdiNMjgvfAilddGT9sI	Johannes Brahms	Fantasien op. 116: Intermezzo: Adagio	NLB151200961	48
Soothing Classical Music	Featured	1lOVilzLQuYY2fnFrQ76DK	Frédéric Chopin	Waltz in C-sharp minor, Op. 64 No. 2	USSM11203186	60
Soothing Classical Music	Featured	4acoaqSa5dno7qMFExRG2w	Franz Schubert	4 Impromptus, Op.90, D.899: No.4 in A Flat Major: Allegretto	GBF078200574	59
Soothing Classical Music	Featured	7uf3aFC1msj0t5cYImgOWy	Pyotr Ilyich Tchaikovsky	Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse	GBPCP0800357	55
Soothing Classical Music	Featured	086sjLPEqdKBgTxbTeCLCv	Claude Debussy	Rêverie	FRZ140622050	66
Soothing Classical Music	Featured	4820SC1xnUaabzzYQTDkP2	Erik Satie	Gnossienne: No. 1	FRZ140811010	65
Soothing Classical Music	Featured	1L4NadMj3Jj7YgGaikyhfr	Franz Liszt	6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)	DEF057900552	66
Soothing Classical Music	Featured	0jOnZhF75V68VsBObWx2XO	Camille Saint-Saëns	The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)	USQX91500824	72
Soothing Classical Music	Featured	6A8tC6e9DLPd5iEZRX1CrC	Franz Schubert	Impromptus, D 899, Op. 90: III. Andante	ATB151300052	46
Soothing Classical Music	Featured	5vvdNx1i8mL32zsqnvptgd	Johann Sebastian Bach	Suite for Violoncello Solo No. 1 in G Major, BWV 1007: I. Prélude	DEA581600448	55
Soothing Classical Music	Featured	3GecLjGMqzjmgkvy2v41Wf	Franz Liszt	Ständchen in D Minor (After Schubert), S. 560	FRZ131101070	58
Soothing Classical Music	Featured	4GRDiNU8fkizXz4rDX9gS5	Wolfgang Amadeus Mozart	Serenade In G Major: Eine Kleine Nachtmusik, K. 525: I. Allegro	USHM10328001	53
Soothing Classical Music	Featured	3C4JNyv2NAT72xm0cDKl0v	Pyotr Ilyich Tchaikovsky	The Nutcracker, Op. 71: Act II Tableau 3: Variation 2: Dance of the Sugar-Plum Fairy	FINDE1100104	54
Soothing Classical Music	Featured	00CXUMREit80f2McJsjcIz	Felix Mendelssohn	Lieder ohne Worte (Songs without Words), Book 2, Op. 30: No. 7 in E-Flat Major, Op. 30, No. 1	HKI199271104	63
Soothing Classical Music	Featured	3VaKMD9TeMk3UC97m5pEvx	Ludwig van Beethoven	"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso"	USSM11405172	40
Soothing Classical Music	Featured	5fY5gnb48X4m80sPTz6GLR	Robert Schumann	Waldscenen. 9 Clavierstücke, Op.82: 7. Vogel als Prophet	FRZ140720220	39
Soothing Classical Music	Featured	7EcjtjNYDhQ82yCQZU0Z9C	Sergei Rachmaninoff	Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII	RUA520900533	51
Soothing Classical Music	Featured	4Weo3vMehKR84QR3gEgwm8	Johannes Brahms	Symphony No. 3 in F Major, Op. 90: III. Poco allegretto	CH0011100312	59
Soothing Classical Music	Featured	3oHSL6pt9LpNrQZuQGu9wL	Wolfgang Amadeus Mozart	Requiem, K. 626: Lacrimosa	GBMY51300208	61
Soothing Classical Music	Featured	1mvqj2bXiXcKpcvkQnHDl3	Steve Anderson	Suite Bergamasque, L. 75: III. Clair De Lune	USDO11800420	0
Soothing Classical Music	Featured	1p8Po4X9rWvMOuGR2vhVI2	Johann Pachelbel	Canon in D Major, P.37	GBF071401850	56
Soothing Classical Music	Featured	59cPOVxrn3Yjwydl1pullI	Johannes Brahms	Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano) [Brahms Lullaby]	USQX91500812	61
Soothing Classical Music	Featured	4q8f3Ls32PcXE8Ks4V1ufx	Frédéric Chopin	"Chopin: 24 Preludes Op. 28: No. 15 in D-Flat Major, ""Raindrop"""	FRZ200200019	54
Soothing Classical Music	Featured	5u5aVJKjSMJr4zesMPz7bL	Claude Debussy	Clair de Lune, L. 32	GBAJU8800160	72
Soothing Classical Music	Featured	1QE4KBHZb0Y4ERG18VEm3y	Franz Schubert	Piano Sonata in B Flat Major, D. 960: I. Molto moderato	FRZ140225051	35
Soothing Classical Music	Featured	6LKsT6X9BxMK8ePCDNRLal	Wolfgang Amadeus Mozart	"Mozart / Arr. Grieg for Two Pianos: Piano Sonata No. 16 in C Major, K. 545 ""Semplice"": I. Allegro (Live)"	GBAYC0502402	52
Soothing Classical Music	Featured	18QVbIw5S0MJHGWF2qLX75	Robert Schumann	Kinderszenen, Op. 15: No. 7 in F Major, Träumerei	CZA169007199	65
Soothing Classical Music	Featured	67TCAXIe154ZGDNaWceqxC	Franz Joseph Haydn	"String Quartet No. 62 in C Major, Op. 76, No. 3, Hob.III:77, ""Emperor"": II. Poco adagio, cantabile"	HKI199251602	54
Soothing Classical Music	Featured	2YarjDYjBJuH63dUIh9OWv	Wolfgang Amadeus Mozart	"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante"	GBLWD9511002	17
Soothing Classical Music	Featured	53zrZribB4xc2uRzZXWKCT	Claude Debussy	2 Arabesques, L. 66: No. 1 in E Major	DEA551534524	63
Soothing Classical Music	Featured	5bu9A6uphPWg39RC3ZKeku	Johann Sebastian Bach	Goldberg Variations, BWV 988: Aria	USSM11409807	69
Soothing Classical Music	Featured	3MRQn2RYo2VLYMoStnLRxu	Maurice Ravel	Ravel: Pavane pour une infante défunte, M. 19	GBAYC1503749	64
Soothing Classical Music	Featured	5NGtFXVpXSvwunEIGeviY3	Erik Satie	Gymnopédie No. 1	USSM11509437	74
Soothing Classical Music	Featured	6G6tIDO3rB8FktjkM70GGd	Edvard Grieg	Pièces Lyriques, Op. 47 No. 3: Mélodie	FRU620702605	56
Soothing Classical Music	Featured	5stPdVFNnyEahYLpWs2akd	Léo Delibes	Flower duet from Lakme - Remasterisé en 1987	FRZ118703231	0
Actual Sad classical music for reading	Featured 	7gzsp9dv8bKRq8gnK6NzmS	Erik Satie	Première Gymnopédie	FRZ087900145	46
